filename,label,ttr,hapax,adj_noun_ratio,tree_depth,fk_grade
marktwain_adventures_of_huckelberry_chunk_199.txt,human,0.40225563909774437,134,0.2542372881355932,6.2,7.570608339029395
marktwain_roughing_it_chunk_218.txt,human,0.5950570342205324,263,0.34074074074074073,7.428571428571429,22.100593090211138
marktwain_the_innocents_abroad_chunk_146.txt,human,0.5495145631067961,241,0.3793103448275862,6.7894736842105265,12.241021732413227
hgwells_the_red_room_chunk_5.txt,human,0.44015444015444016,160,0.18691588785046728,5.92,8.671838521400783
marktwain_roughing_it_chunk_230.txt,human,0.5306513409961686,208,0.3684210526315789,7.277777777777778,13.095661339680387
marktwain_roughing_it_chunk_224.txt,human,0.5637065637065637,225,0.29310344827586204,6.681818181818182,8.754106717850288
marktwain_the_innocents_abroad_chunk_152.txt,human,0.4695817490494297,157,0.5769230769230769,4.65,6.085986074134755
marktwain_a_tramp_abroad_chunk_233.txt,human,0.5456349206349206,216,0.4025974025974026,7.333333333333333,12.716300000000004
marktwain_a_tramp_abroad_chunk_84.txt,human,0.42151162790697677,177,0.3619047619047619,5.962962962962963,9.244929833250783
marktwain_a_tramp_abroad_chunk_227.txt,human,0.4641509433962264,174,0.3068181818181818,6.7368421052631575,9.64980593410385
marktwain_a_tramp_abroad_chunk_90.txt,human,0.6158940397350994,223,0.3076923076923077,3.849056603773585,4.8319887401095585
marktwain_eve's_diary_chunk_153.txt,human,0.5717092337917485,230,0.4326923076923077,7.25,11.216815581854046
marktwain_eve's_diary_chunk_147.txt,human,0.5637065637065637,239,0.41509433962264153,7.684210526315789,10.983942414174972
marktwain_life_on_the_mississippi_chunk_267.txt,human,0.444015444015444,150,0.34065934065934067,6.068965517241379,5.590878711223542
marktwain_a_tramp_abroad_chunk_47.txt,human,0.475,181,0.42528735632183906,6.75,12.066450249711874
hgwells_the_passionate_friends_chunk_39.txt,human,0.47484909456740443,163,0.3194444444444444,5.59375,6.027835045090182
marktwain_life_on_the_mississippi_chunk_14.txt,human,0.41141732283464566,141,0.3088235294117647,6.12,5.2553074003795075
marktwain_a_tramp_abroad_chunk_53.txt,human,0.5734406438631791,235,0.4107142857142857,7.5,13.85929734468938
marktwain_life_on_the_mississippi_chunk_273.txt,human,0.446,135,0.2926829268292683,6.107142857142857,6.5018857142857165
hgwells_the_passionate_friends_chunk_117.txt,human,0.5588235294117647,222,0.4895833333333333,5.64,11.079608837377762
marktwain_eve's_diary_chunk_36.txt,human,0.5085066162570888,192,0.45555555555555555,5.548387096774194,7.732191452536281
marktwain_sketches_new_and_old_chunk_5.txt,human,0.5670498084291188,230,0.2809917355371901,5.851851851851852,9.194669483440101
marktwain_eve's_diary_chunk_190.txt,human,0.5279383429672447,215,0.2777777777777778,5.966666666666667,7.6288527131782935
marktwain_the_innocents_abroad_chunk_344.txt,human,0.43846153846153846,158,0.24489795918367346,5.88,5.721607351712617
hgwells_the_passionate_friends_chunk_11.txt,human,0.5274509803921569,206,0.38095238095238093,8.214285714285714,15.437927170868353
marktwain_life_on_the_mississippi_chunk_28.txt,human,0.45930232558139533,159,0.3855421686746988,5.105263157894737,4.628738839285713
marktwain_the_innocents_abroad_chunk_350.txt,human,0.5325670498084292,211,0.4,6.115384615384615,8.291953125
marktwain_eve's_diary_chunk_184.txt,human,0.5467128027681661,244,0.42424242424242425,6.9523809523809526,11.601586893671698
hgwells_the_passionate_friends_chunk_103.txt,human,0.5216572504708098,203,0.36363636363636365,5.566666666666666,7.874610520826543
marktwain_eve's_diary_chunk_22.txt,human,0.461839530332681,150,0.2916666666666667,6.25,11.77539546351085
marktwain_eve's_diary_chunk_185.txt,human,0.4980769230769231,183,0.3595505617977528,7.2,9.35921071176885
marktwain_the_innocents_abroad_chunk_351.txt,human,0.5476190476190477,233,0.44761904761904764,6.826086956521739,8.80708955223881
hgwells_the_passionate_friends_chunk_10.txt,human,0.5107212475633528,203,0.5384615384615384,7.45,12.032080989876267
marktwain_life_on_the_mississippi_chunk_29.txt,human,0.5278745644599303,230,0.3235294117647059,5.863636363636363,8.971256637168143
marktwain_eve's_diary_chunk_23.txt,human,0.49709864603481624,184,0.3592233009708738,7.5,13.060465686274508
hgwells_the_passionate_friends_chunk_102.txt,human,0.5413385826771654,218,0.44,6.615384615384615,8.259174950298213
marktwain_eve's_diary_chunk_37.txt,human,0.5009596928982726,194,0.17117117117117117,7.882352941176471,12.286541362106973
hgwells_the_passionate_friends_chunk_116.txt,human,0.5248091603053435,192,0.5333333333333333,5.961538461538462,8.069603174603177
marktwain_the_innocents_abroad_chunk_345.txt,human,0.5307692307692308,211,0.5263157894736842,6.185185185185185,7.867084942084944
marktwain_eve's_diary_chunk_191.txt,human,0.4913294797687861,185,0.2828282828282828,5.548387096774194,7.306759072580647
marktwain_sketches_new_and_old_chunk_4.txt,human,0.4679245283018868,173,0.41333333333333333,7.3076923076923075,16.208625954198478
marktwain_life_on_the_mississippi_chunk_15.txt,human,0.4509433962264151,151,0.29347826086956524,4.714285714285714,5.506337903582487
marktwain_life_on_the_mississippi_chunk_272.txt,human,0.4552238805970149,162,0.30434782608695654,5.848484848484849,5.85290322580645
marktwain_a_tramp_abroad_chunk_52.txt,human,0.5350553505535055,209,0.4444444444444444,7.611111111111111,10.799404494382024
marktwain_a_tramp_abroad_chunk_46.txt,human,0.5526838966202783,218,0.4807692307692308,7.823529411764706,12.9759
marktwain_life_on_the_mississippi_chunk_266.txt,human,0.4407766990291262,133,0.3939393939393939,5.9,6.211023255813956
hgwells_the_passionate_friends_chunk_38.txt,human,0.5389221556886228,199,0.5487804878048781,5.057142857142857,6.727962046204624
marktwain_eve's_diary_chunk_146.txt,human,0.5675675675675675,229,0.42342342342342343,7.529411764705882,13.711714743589745
marktwain_eve's_diary_chunk_152.txt,human,0.5831739961759083,245,0.3963963963963964,6.473684210526316,13.37847149670679
marktwain_a_tramp_abroad_chunk_91.txt,human,0.558303886925795,245,0.4457831325301205,4.529411764705882,10.356041568256966
marktwain_a_tramp_abroad_chunk_226.txt,human,0.5068493150684932,199,0.35051546391752575,6.818181818181818,9.048249863908548
marktwain_a_tramp_abroad_chunk_85.txt,human,0.5795677799607073,239,0.42718446601941745,7.6875,14.160873015873019
marktwain_a_tramp_abroad_chunk_232.txt,human,0.5263157894736842,197,0.4166666666666667,6.7894736842105265,11.386618601297766
marktwain_the_innocents_abroad_chunk_153.txt,human,0.5363457760314342,196,0.3020833333333333,6.066666666666666,7.076081331941062
marktwain_roughing_it_chunk_225.txt,human,0.5492125984251969,208,0.41935483870967744,6.791666666666667,10.469082880434787
marktwain_roughing_it_chunk_231.txt,human,0.49500998003992014,180,0.26548672566371684,6.173913043478261,8.647850662311743
hgwells_the_red_room_chunk_4.txt,human,0.49514563106796117,193,0.4,6.3478260869565215,10.343551006597867
marktwain_the_innocents_abroad_chunk_147.txt,human,0.5645472061657033,219,0.47474747474747475,6.52,9.436603343465048
marktwain_roughing_it_chunk_219.txt,human,0.5614366729678639,232,0.5307692307692308,6.6521739130434785,11.595837929194097
marktwain_adventures_of_huckelberry_chunk_198.txt,human,0.42524271844660194,143,0.2878787878787879,5.125,6.318264566929134
marktwain_adventures_of_huckelberry_chunk_173.txt,human,0.35665529010238906,119,0.16216216216216217,5.0,4.306379310344827
marktwain_the_innocents_abroad_chunk_190.txt,human,0.5144508670520231,200,0.2962962962962963,6.653846153846154,8.209086282306163
marktwain_the_innocents_abroad_chunk_184.txt,human,0.549407114624506,210,0.2839506172839506,4.771428571428571,8.614463492063493
marktwain_adventures_of_huckelberry_chunk_167.txt,human,0.4526112185686654,145,0.4050632911392405,5.333333333333333,5.366982003891053
hgwells_the_time_machine_chunk_62.txt,human,0.5271317829457365,206,0.2857142857142857,5.354838709677419,7.153723647447297
marktwain_life_on_the_mississippi_chunk_138.txt,human,0.478515625,163,0.29411764705882354,5.5625,5.484231217239373
marktwain_life_on_the_mississippi_chunk_4.txt,human,0.5254237288135594,213,0.425,7.0,15.0350204171725
marktwain_sketches_new_and_old_chunk_159.txt,human,0.48198970840480276,199,0.3894736842105263,5.357142857142857,9.009816425120775
marktwain_sketches_new_and_old_chunk_171.txt,human,0.48848684210526316,216,0.4368932038834951,7.3,10.672120820777732
marktwain_a_tramp_abroad_chunk_193.txt,human,0.4548440065681445,193,0.336734693877551,5.676470588235294,7.509575757575757
marktwain_life_on_the_mississippi_chunk_104.txt,human,0.4844290657439446,191,0.3669724770642202,5.115384615384615,7.753467417538214
marktwain_life_on_the_mississippi_chunk_110.txt,human,0.49607843137254903,186,0.34408602150537637,6.24,8.50874970530452
marktwain_a_tramp_abroad_chunk_187.txt,human,0.5107632093933464,200,0.2717391304347826,5.6923076923076925,8.052533333333336
marktwain_sketches_new_and_old_chunk_165.txt,human,0.5503875968992248,212,0.4158415841584158,5.964285714285714,8.787509689922484
marktwain_eve's_diary_chunk_230.txt,human,0.48582230623818523,191,0.37777777777777777,6.260869565217392,9.287519878193198
marktwain_eve's_diary_chunk_224.txt,human,0.6092943201376936,279,0.42028985507246375,4.813953488372093,10.381399676375406
marktwain_a_tramp_abroad_chunk_178.txt,human,0.5337186897880539,212,0.4659090909090909,6.428571428571429,8.782461512434448
marktwain_a_tramp_abroad_chunk_150.txt,human,0.5505836575875487,223,0.3389830508474576,8.6875,13.122376467710374
marktwain_adventures_of_huckelberry_chunk_35.txt,human,0.4146825396825397,122,0.3258426966292135,4.942857142857143,2.970813008130083
marktwain_eve's_diary_chunk_218.txt,human,0.5136612021857924,210,0.34959349593495936,7.05,10.489056987788334
marktwain_adventures_of_huckelberry_chunk_21.txt,human,0.4383561643835616,151,0.42105263157894735,5.392857142857143,5.779032648987741
marktwain_a_tramp_abroad_chunk_144.txt,human,0.5291970802919708,221,0.45263157894736844,9.454545454545455,18.560808957952464
marktwain_a_tramp_abroad_chunk_8.txt,human,0.4618181818181818,179,0.25,6.3478260869565215,8.370028337786419
marktwain_roughing_it_chunk_153.txt,human,0.5057692307692307,197,0.3626373626373626,6.434782608695652,10.518839971423471
marktwain_the_innocents_abroad_chunk_225.txt,human,0.517578125,204,0.5632183908045977,7.636363636363637,19.19177523264138
hgwells_the_invisible_man_chunk_20.txt,human,0.4468937875751503,144,0.3142857142857143,4.536585365853658,4.422115485564309
hgwells_the_invisible_man_chunk_34.txt,human,0.4861111111111111,177,0.25287356321839083,5.648648648648648,5.772694334650858
marktwain_roughing_it_chunk_9.txt,human,0.5103448275862069,230,0.3412698412698413,6.76,9.84279347826087
marktwain_the_innocents_abroad_chunk_231.txt,human,0.49250936329588013,179,0.4642857142857143,7.238095238095238,11.338095238095239
marktwain_roughing_it_chunk_147.txt,human,0.5299806576402321,212,0.6419753086419753,5.777777777777778,8.301874320504457
marktwain_the_innocents_abroad_chunk_219.txt,human,0.5406976744186046,206,0.5257731958762887,5.76,9.430862992125988
marktwain_the_innocents_abroad_chunk_52.txt,human,0.5632183908045977,232,0.3391304347826087,7.722222222222222,13.381472868217056
marktwain_the_innocents_abroad_chunk_46.txt,human,0.55,212,0.40816326530612246,6.407407407407407,9.060232558139536
marktwain_roughing_it_chunk_190.txt,human,0.5502008032128514,209,0.47368421052631576,6.9,11.202762515814207
marktwain_roughing_it_chunk_35.txt,human,0.5390625,205,0.34408602150537637,6.714285714285714,12.327088274044794
marktwain_adventures_of_huckelberry_chunk_205.txt,human,0.437984496124031,148,0.5396825396825397,6.933333333333334,12.243945205479456
hgwells_the_war_of_the_worlds_chunk_14.txt,human,0.5386100386100386,211,0.2975206611570248,7.052631578947368,12.4079971329101
marktwain_sketches_new_and_old_chunk_59.txt,human,0.5,177,0.4368932038834951,6.535714285714286,9.52125530110263
marktwain_roughing_it_chunk_21.txt,human,0.584493041749503,235,0.3235294117647059,7.5625,12.339744864148443
marktwain_roughing_it_chunk_184.txt,human,0.4718875502008032,162,0.2625,7.2631578947368425,10.554996829422954
marktwain_the_innocents_abroad_chunk_91.txt,human,0.5392156862745098,204,0.3153153153153153,7.125,13.00571163366337
marktwain_sketches_new_and_old_chunk_65.txt,human,0.4939965694682676,201,0.5625,8.833333333333334,18.34417391304348
hgwells_the_war_of_the_worlds_chunk_28.txt,human,0.4900398406374502,177,0.3118279569892473,5.67741935483871,6.467910179640718
marktwain_sketches_new_and_old_chunk_71.txt,human,0.583984375,228,0.3486238532110092,6.7,12.06245669291339
marktwain_the_innocents_abroad_chunk_85.txt,human,0.5467196819085487,212,0.38144329896907214,6.44,8.163600000000002
marktwain_sketches_new_and_old_chunk_67.txt,human,0.4519230769230769,157,0.3924050632911392,6.333333333333333,8.150901149425291
marktwain_the_innocents_abroad_chunk_93.txt,human,0.5303030303030303,206,0.4838709677419355,6.363636363636363,11.77423749126136
marktwain_the_innocents_abroad_chunk_87.txt,human,0.5622568093385214,220,0.366412213740458,7.15,11.445636137588064
marktwain_sketches_new_and_old_chunk_73.txt,human,0.5516569200779727,220,0.3867924528301887,6.428571428571429,12.246747123210778
marktwain_adventures_of_huckelberry_chunk_207.txt,human,0.45348837209302323,149,0.4050632911392405,5.521739130434782,5.7937261466354215
hgwells_the_war_of_the_worlds_chunk_16.txt,human,0.48717948717948717,183,0.44329896907216493,5.166666666666667,4.1625216533744975
marktwain_roughing_it_chunk_37.txt,human,0.483271375464684,181,0.2777777777777778,8.4,16.481872152238008
marktwain_roughing_it_chunk_192.txt,human,0.49808429118773945,202,0.38,6.0,8.725437430786268
marktwain_roughing_it_chunk_186.txt,human,0.5275590551181102,209,0.375,6.25,7.502380670611441
marktwain_roughing_it_chunk_23.txt,human,0.4928571428571429,206,0.4583333333333333,8.3,24.455294825511434
marktwain_the_innocents_abroad_chunk_50.txt,human,0.555765595463138,220,0.36607142857142855,7.1,12.611696130922322
marktwain_the_innocents_abroad_chunk_44.txt,human,0.5457809694793537,231,0.34108527131782945,6.9523809523809526,13.172555713608347
marktwain_roughing_it_chunk_179.txt,human,0.5197628458498024,194,0.3515625,7.1,9.9098814229249
hgwells_the_invisible_man_chunk_22.txt,human,0.4770992366412214,183,0.25217391304347825,5.655172413793103,6.119694301917367
marktwain_sketches_new_and_old_chunk_98.txt,human,0.5223367697594502,227,0.36363636363636365,5.303030303030303,7.407318833415719
marktwain_the_innocents_abroad_chunk_227.txt,human,0.4881422924901186,167,0.47368421052631576,6.363636363636363,9.622238319449476
marktwain_roughing_it_chunk_151.txt,human,0.5160680529300568,203,0.47368421052631576,6.588235294117647,13.686577540106953
marktwain_roughing_it_chunk_145.txt,human,0.48140900195694714,178,0.37362637362637363,5.633333333333334,5.901033366533866
marktwain_the_innocents_abroad_chunk_78.txt,human,0.5596868884540117,210,0.44,6.65,11.118555555555556
marktwain_the_innocents_abroad_chunk_233.txt,human,0.519455252918288,191,0.32673267326732675,5.833333333333333,8.233685770750988
hgwells_the_invisible_man_chunk_36.txt,human,0.4415841584158416,156,0.4583333333333333,4.333333333333333,2.6563267903798504
marktwain_adventures_of_huckelberry_chunk_37.txt,human,0.45098039215686275,154,0.43902439024390244,5.857142857142857,8.275700141442716
marktwain_a_tramp_abroad_chunk_152.txt,human,0.5831739961759083,245,0.3963963963963964,6.473684210526316,13.37847149670679
marktwain_a_tramp_abroad_chunk_146.txt,human,0.5675675675675675,229,0.42342342342342343,7.529411764705882,13.711714743589745
marktwain_adventures_of_huckelberry_chunk_23.txt,human,0.4556213017751479,155,0.23076923076923078,5.75,7.770793650793653
marktwain_eve's_diary_chunk_232.txt,human,0.5263157894736842,197,0.4166666666666667,6.7894736842105265,11.386618601297766
marktwain_eve's_diary_chunk_226.txt,human,0.5068493150684932,199,0.35051546391752575,6.818181818181818,9.048249863908548
marktwain_life_on_the_mississippi_chunk_106.txt,human,0.5026362038664324,198,0.38461538461538464,6.2272727272727275,10.240714285714287
marktwain_a_tramp_abroad_chunk_191.txt,human,0.4913294797687861,185,0.2828282828282828,5.548387096774194,7.306759072580647
marktwain_sketches_new_and_old_chunk_173.txt,human,0.5576923076923077,224,0.4166666666666667,7.222222222222222,13.180045688178186
marktwain_sketches_new_and_old_chunk_167.txt,human,0.518095238095238,212,0.47191011235955055,7.3,10.640264716126786
marktwain_a_tramp_abroad_chunk_185.txt,human,0.4980769230769231,183,0.3595505617977528,7.2,9.35921071176885
marktwain_life_on_the_mississippi_chunk_112.txt,human,0.4381818181818182,146,0.2803738317757009,6.681818181818182,8.722881627056676
marktwain_life_on_the_mississippi_chunk_6.txt,human,0.5238095238095238,212,0.3137254901960784,7.294117647058823,12.616078998073217
hgwells_the_time_machine_chunk_60.txt,human,0.47514910536779326,166,0.21348314606741572,4.914893617021277,4.0512000000000015
marktwain_the_innocents_abroad_chunk_9.txt,human,0.4564796905222437,159,0.43157894736842106,4.875,5.1827500922849765
marktwain_adventures_of_huckelberry_chunk_159.txt,human,0.45297504798464494,154,0.3793103448275862,5.7,9.093431372549023
marktwain_the_innocents_abroad_chunk_192.txt,human,0.5360623781676414,200,0.35353535353535354,6.571428571428571,8.28960317460318
marktwain_adventures_of_huckelberry_chunk_171.txt,human,0.4444444444444444,139,0.32051282051282054,5.857142857142857,8.725492443981242
marktwain_adventures_of_huckelberry_chunk_165.txt,human,0.3622448979591837,128,0.4423076923076923,4.6923076923076925,4.376685428392747
hgwells_the_time_machine_chunk_48.txt,human,0.5009416195856874,192,0.4,6.0,8.360879017013236
marktwain_the_innocents_abroad_chunk_186.txt,human,0.5686619718309859,256,0.3644067796610169,7.166666666666667,11.288741055456175
marktwain_the_innocents_abroad_chunk_179.txt,human,0.4882032667876588,187,0.2857142857142857,6.35,11.35883116883117
marktwain_roughing_it_chunk_227.txt,human,0.5373134328358209,221,0.3333333333333333,6.2272727272727275,10.039696969696973
marktwain_the_innocents_abroad_chunk_151.txt,human,0.4883268482490272,169,0.43010752688172044,5.048780487804878,6.62523638666104
marktwain_the_innocents_abroad_chunk_145.txt,human,0.5652173913043478,233,0.514018691588785,6.904761904761905,11.868411341134117
hgwells_the_red_room_chunk_6.txt,human,0.47514910536779326,164,0.34831460674157305,5.233333333333333,7.104134889015366
marktwain_roughing_it_chunk_233.txt,human,0.43936731107205623,172,0.30612244897959184,6.190476190476191,11.01902216546566
marktwain_a_tramp_abroad_chunk_93.txt,human,0.5192307692307693,200,0.3157894736842105,5.195121951219512,5.920076668743111
marktwain_a_tramp_abroad_chunk_224.txt,human,0.6092943201376936,279,0.42028985507246375,4.813953488372093,10.381399676375406
marktwain_eve's_diary_chunk_178.txt,human,0.5337186897880539,212,0.4659090909090909,6.428571428571429,8.782461512434448
marktwain_a_tramp_abroad_chunk_87.txt,human,0.5009596928982726,194,0.36538461538461536,7.090909090909091,9.597437137330754
marktwain_a_tramp_abroad_chunk_230.txt,human,0.48582230623818523,191,0.37777777777777777,6.260869565217392,9.287519878193198
marktwain_a_tramp_abroad_chunk_218.txt,human,0.5136612021857924,210,0.34959349593495936,7.05,10.489056987788334
marktwain_eve's_diary_chunk_144.txt,human,0.5291970802919708,221,0.45263157894736844,9.454545454545455,18.560808957952464
marktwain_eve's_diary_chunk_150.txt,human,0.5505836575875487,223,0.3389830508474576,8.6875,13.122376467710374
marktwain_a_tramp_abroad_chunk_50.txt,human,0.4659090909090909,166,0.2967032967032967,6.842105263157895,10.428294818283621
hgwells_the_invisible_man_chunk_9.txt,human,0.4796116504854369,178,0.3445378151260504,5.833333333333333,8.605737051792833
marktwain_life_on_the_mississippi_chunk_270.txt,human,0.46062992125984253,153,0.2222222222222222,5.6923076923076925,7.461264822134389
marktwain_life_on_the_mississippi_chunk_17.txt,human,0.41916167664670656,129,0.2727272727272727,4.694444444444445,2.986637088011591
hgwells_the_passionate_friends_chunk_128.txt,human,0.5431372549019607,209,0.5648148148148148,7.578947368421052,13.366349008616218
marktwain_life_on_the_mississippi_chunk_264.txt,human,0.4375,149,0.2727272727272727,4.658536585365853,4.385001976284588
marktwain_a_tramp_abroad_chunk_44.txt,human,0.5418326693227091,205,0.6451612903225806,7.333333333333333,10.664114285714287
hgwells_the_passionate_friends_chunk_100.txt,human,0.5,182,0.42105263157894735,6.6,8.146799999999999
marktwain_eve's_diary_chunk_21.txt,human,0.5112359550561798,198,0.43,7.555555555555555,11.571458646616541
hgwells_the_passionate_friends_chunk_12.txt,human,0.5096525096525096,191,0.4230769230769231,5.0,7.148712618121181
marktwain_the_innocents_abroad_chunk_353.txt,human,0.48655913978494625,279,0.4672131147540984,6.933333333333334,19.89182016348774
marktwain_eve's_diary_chunk_187.txt,human,0.5107632093933464,200,0.2717391304347826,5.6923076923076925,8.052533333333336
marktwain_sketches_new_and_old_chunk_6.txt,human,0.5765595463137996,234,0.3465346534653465,6.631578947368421,12.388013386066323
marktwain_eve's_diary_chunk_193.txt,human,0.4548440065681445,193,0.336734693877551,5.676470588235294,7.509575757575757
marktwain_the_innocents_abroad_chunk_347.txt,human,0.5290697674418605,205,0.43333333333333335,7.380952380952381,10.087475538160472
marktwain_a_tramp_abroad_chunk_78.txt,human,0.48638132295719844,168,0.4731182795698925,5.194444444444445,4.348781434184676
hgwells_the_passionate_friends_chunk_114.txt,human,0.5108481262327417,200,0.29411764705882354,7.05,11.258879174852652
marktwain_eve's_diary_chunk_35.txt,human,0.42830540037243947,147,0.44155844155844154,6.181818181818182,9.343510889958399
marktwain_life_on_the_mississippi_chunk_258.txt,human,0.4961832061068702,185,0.3113207547169811,8.285714285714286,15.650454545454547
marktwain_the_innocents_abroad_chunk_346.txt,human,0.5711538461538461,236,0.23853211009174313,7.5,10.885263209393347
marktwain_eve's_diary_chunk_192.txt,human,0.5039525691699605,181,0.27102803738317754,6.0,8.190371756487025
marktwain_sketches_new_and_old_chunk_7.txt,human,0.4793233082706767,174,0.3783783783783784,7.6,14.804761904761907
marktwain_life_on_the_mississippi_chunk_259.txt,human,0.48237476808905383,187,0.3458646616541353,8.23076923076923,16.464283582089553
marktwain_eve's_diary_chunk_34.txt,human,0.5027522935779817,202,0.5769230769230769,6.333333333333333,11.114439723844928
hgwells_the_passionate_friends_chunk_115.txt,human,0.474169741697417,197,0.3944954128440367,8.05,11.722222222222225
marktwain_a_tramp_abroad_chunk_79.txt,human,0.5082236842105263,226,0.44642857142857145,6.9,10.428034495149124
marktwain_eve's_diary_chunk_20.txt,human,0.5037174721189591,204,0.21818181818181817,7.0,13.670879551820729
